9375.094976,-0.000889281586593123
9375.147152,-0.00752892199866428
9375.199328,-0.017483547640022
9375.251504,-0.0224996195856706
9375.30368,-0.0204178179583371
9375.355856,-0.0192941395704056
9375.408032,-0.0210705365989251
9375.460208,-0.0174742019648971
9375.512384,-0.00881679456091461
9375.56456,-0.00642385057692562
9375.616736,-0.0149564602106419
9375.668912,-0.0283081270428849
9375.721088,-0.0367346079375235
9375.773264,-0.0343659982912791
9375.82544,-0.0266375069366037
9375.877616,-0.0208950530354928
9375.929792,-0.0114777460319094
9375.981968,0.0100030440681369
9376.034144,0.0379437961178027
9376.08632,0.0571765286546935
9376.138496,0.0559300458964886
9376.190672,0.0349081895292389
9376.242848,0.0108533016701744
9376.295024,0.00324482159863163
9376.3472,0.0120965156977701
9376.399376,0.0196385660236158
9376.451552,0.0132397346329099
9376.503728,-0.00502975869109541
9376.555904,-0.0249265871016797
9376.60808,-0.035512725389625
9376.660256,-0.0318651832604092
9376.712432,-0.0167732865183026
9376.764608,0.00102661848692297
9376.816784,0.00923775149015839
9376.86896,0.00425453211801814
9376.921136,-0.0023243434613421
9376.973312,-0.00181447306425676
9377.025488,-9.06971226751322e-05
9377.077664,-0.00221467979802004
9377.12984,-0.00264333097322767
9377.182016,0.00420100196879216
9377.234192,0.0160132360958794
9377.286368,0.0266953725370393
9377.338544,0.0330332014045174
9377.39072,0.0351708069538499
9377.442896,0.0319639307683664
9377.495072,0.0240026216636742
9377.547248,0.0189459322877584
9377.599424,0.0213421895804964
9377.6516,0.024261551390031
9377.703776,0.0209416014422216
9377.755952,0.0132509823059969
9377.808128,0.00503091475565023
9377.860304,-0.00245049102971861
9377.91248,-0.0081185703859378
9377.964656,-0.0096838953521035
9378.016832,-0.00493923194239596
9378.069008,0.00586265769125292
9378.121184,0.0166935091152699
9378.17336,0.0191449864584584
9378.225536,0.0143517533910696
9378.277712,0.0116344120768895
9378.329888,0.0123209983231336
9378.382064,0.00972244177423175
9378.43424,0.00357067186762395
9378.486416,-0.00151623204337455
9378.538592,-0.00645469220980489
9378.590768,-0.0124427890481663
9378.642944,-0.0137507934833548
9378.69512,-0.00601182294764798
9378.747296,0.00636030279625353
9378.799472,0.0153311085115611
9378.851648,0.0163690522906288
9378.903824,0.0106834627840053
9378.956,0.00580701666765078
9379.008176,0.0122472659664921
9379.060352,0.0308030613314709
9379.112528,0.0470106969297972
9379.164704,0.0471049151656062
9379.21688,0.0309658393288502
9379.269056,0.00621969501209797
9379.321232,-0.0188476905732296
9379.373408,-0.0364197107134373
9379.425584,-0.0410338526006292
9379.47776,-0.0330426637063559
9379.529936,-0.0183336201537973
9379.582112,-0.00411850949108901
9379.634288,0.00155558058240026
9379.686464,-0.00650747434309807
9379.73864,-0.0194498376750752
9379.790816,-0.0206353809181499
9379.842992,-0.00810950757403106
9379.895168,0.00587832572011675
9379.947344,0.0133397648948394
9379.99952,0.0137520576312342
9380.051696,0.00946584104027329
9380.103872,0.00569274956863237
9380.156048,0.0072048266136739
9380.208224,0.0139329304887507
9380.2604,0.0201516710820943
9380.312576,0.019910366153507
9380.364752,0.0166275961967648
9380.416928,0.0171262165977977
9380.469104,0.0169041037089209
9380.52128,0.0084902755858427
9380.573456,-0.0029271498561637
9380.625632,-0.00629033174844144
9380.677808,0.00208014108683699
9380.729984,0.0152867943202597
9380.78216,0.0206949926653062
9380.834336,0.0135738078686054
9380.886512,0.00456762362426551
9380.938688,0.00554250116762643
9380.990864,0.0142499460158629
9381.04304,0.0193555020669384
9381.095216,0.0153531615350774
9381.147392,0.00841764072269162
9381.199568,0.00735763945833447
9381.251744,0.0116225259565786
9381.30392,0.013015032413427
9381.356096,0.00773733264271328
9381.408272,-0.00027575614063272
9381.460448,-0.00697077123329991
9381.512624,-0.0103157712662005
9381.5648,-0.00846627132727627
9381.616976,-0.00488143548965399
9381.669152,-0.00689773501356552
9381.721328,-0.0126317583506827
9381.773504,-0.0110482704217181
9381.82568,0.0017050410430258
9381.877856,0.0168130404326026
9381.930032,0.0239206969010704
9381.982208,0.0204227522571545
9382.034384,0.010288408294826
9382.08656,-0.000982473075615107
9382.138736,-0.00843227867307033
9382.190912,-0.00802207864165794
9382.243088,0.000336683817384073
